"emp_id";"emp_name";"designation";"branch_id";"salary";"doj"
405;"Sarthak Parmer";"Officer";27937;110762.19;"2019-08-08"
406;"Triveni Srinivas";"Officer";46688;138712.6;"2022-08-26"
407;"Timothy Ahuja";"Manager";5295;65263.98;"2018-02-08"
408;"Arunima Radhakrishnan";"Clerk";4305;40773.95;"2021-07-21"
409;"Janya Shah";"Cashier";24963;149328.47;"2025-02-02"
410;"Ucchal Badal";"Cashier";29735;88193.88;"2024-10-25"
411;"Vanya Kade";"Officer";6500;124137.01;"2019-02-26"
412;"Yashasvi More";"Manager";42908;106364.58;"2024-11-09"
413;"Tamanna Deshpande";"Clerk";28186;81444.36;"2020-04-21"
414;"Liam Pillay";"Clerk";27120;67366.45;"2020-03-07"
415;"Ekani Mani";"Officer";26132;76998.71;"2023-08-30"
416;"Ekansh Wadhwa";"Manager";20484;78345.5;"2020-05-07"
417;"Panini Chakrabarti";"Cashier";24531;144199.06;"2024-01-17"
418;"Yashodhara Chaudhuri";"Officer";4400;36403.1;"2022-09-20"
419;"Zayan Shetty";"Manager";6110;78984.56;"2020-12-01"
420;"Pavani Prabhakar";"Cashier";8528;94546.34;"2021-11-19"
421;"Unni Vig";"Cashier";43910;40278.91;"2025-09-10"
422;"Ekta Devan";"Cashier";43604;142641.23;"2019-09-19"
423;"Girish Sastry";"Officer";47256;31430.76;"2022-06-16"
424;"Aashi Sunder";"Cashier";39349;64056.11;"2023-03-03"
425;"Luke Nayak";"Manager";37875;88426.57;"2024-05-14"
426;"Baljiwan Kadakia";"Clerk";43040;85273.67;"2022-01-17"
427;"Sai Patla";"Manager";22946;130671.68;"2019-05-28"
428;"Nilima Choudhary";"Cashier";7530;120325.7;"2018-07-01"
429;"Frado Kaur";"Clerk";28123;130644.4;"2019-08-02"
430;"Vritti Mani";"Manager";39912;141135.54;"2022-01-22"
431;"Gautami Virk";"Cashier";1898;47552.01;"2021-11-29"
432;"Balhaar Sachdev";"Cashier";22271;68877.93;"2024-01-03"
433;"Chanakya Buch";"Clerk";9389;95790.14;"2021-04-30"
434;"Gopal Varghese";"Officer";4561;42734.33;"2018-09-22"
435;"Gopal Doshi";"Manager";6014;118263.97;"2024-06-29"
436;"Jagat Raju";"Clerk";24655;77479.06;"2018-07-08"
437;"Nandini Oak";"Cashier";10316;71256.64;"2024-12-29"
438;"Omya Ratti";"Cashier";37198;99527.97;"2019-10-31"
439;"Eiravati Sami";"Manager";10197;44676.24;"2022-08-16"
440;"Noah Kota";"Manager";44170;35197.69;"2024-08-17"
441;"Gaurav Kumer";"Officer";43381;78001.85;"2020-10-11"
442;"Luke Mann";"Officer";27144;59145.86;"2023-06-08"
443;"Farhan Char";"Manager";22622;78739.2;"2022-07-21"
444;"Chavvi Nagi";"Cashier";44448;109810.78;"2019-05-27"
445;"Osha Dugal";"Officer";34534;108391.57;"2022-02-06"
446;"Gavin Sur";"Manager";14452;74407.92;"2018-05-10"
447;"Nimrat Agate";"Manager";504;50552.89;"2022-08-15"
448;"Hemangini Vora";"Clerk";8994;120520.11;"2025-08-27"
449;"Anika Chowdhury";"Cashier";21504;39998.04;"2019-06-01"
450;"Divya Chad";"Officer";48957;78831.88;"2024-07-07"
451;"Viraj Shan";"Clerk";24918;91572.79;"2018-10-10"
452;"Eiravati Oak";"Clerk";32786;94840.45;"2022-07-31"
453;"Barkha Hari";"Cashier";4724;74633.9;"2020-04-17"
454;"Falak Joshi";"Manager";28589;27342.69;"2022-11-08"
455;"Advik Narain";"Manager";20517;96969.9;"2020-01-21"
456;"Sarthak Deep";"Officer";46498;105017.71;"2023-07-08"
457;"Hemang Shankar";"Cashier";7549;75629.04;"2024-01-14"
458;"Logan Menon";"Cashier";11264;125165.27;"2018-01-01"
459;"Osha Gandhi";"Officer";45195;139971.22;"2018-11-08"
460;"Chaitaly Gola";"Manager";28621;130560.54;"2022-03-05"
461;"Warhi Narasimhan";"Clerk";28553;98608.91;"2024-02-21"
462;"Siddharth Ganesh";"Manager";25937;133815.55;"2018-02-26"
463;"Pranit Swaminathan";"Cashier";14521;66633.58;"2019-11-16"
464;"Chavvi Mander";"Clerk";5006;88810.41;"2024-04-22"
465;"Wishi Sangha";"Manager";34774;88744.01;"2024-08-12"
466;"Ikbal Tailor";"Cashier";23010;115922.39;"2022-03-22"
467;"Sneha Buch";"Clerk";15485;37850.57;"2019-01-02"
468;"Hemani Chaudhari";"Cashier";12929;46687.38;"2020-09-22"
469;"Raghav Srinivas";"Clerk";49822;119894.05;"2024-06-29"
470;"David Narayanan";"Manager";11610;143911.52;"2019-08-02"
471;"Netra Prashad";"Officer";30406;119305.73;"2018-02-16"
472;"Yasti Chaudhry";"Officer";44639;140519.28;"2024-06-30"
473;"Tristan Rajagopal";"Cashier";41106;64517.36;"2023-12-29"
474;"Kalpit Kala";"Officer";4476;83615.14;"2022-07-25"
475;"Yadavi Sidhu";"Cashier";18002;98927.47;"2022-07-28"
476;"Vamakshi Varghese";"Cashier";33249;34273.83;"2023-06-03"
477;"Manthan Lad";"Officer";29617;29700.91;"2023-12-21"
478;"Gunbir Krish";"Cashier";18814;34591.38;"2022-06-08"
479;"Vrinda Deol";"Manager";40306;99259.98;"2020-08-21"
480;"Om Soman";"Officer";30325;97541.18;"2022-09-10"
481;"Zayyan Khurana";"Manager";29474;138631.24;"2018-02-02"
482;"Vedika Bahl";"Clerk";21072;100625.73;"2023-06-15"
483;"Logan Issac";"Clerk";4055;81315.39;"2020-04-29"
484;"Oliver Raj";"Cashier";46814;35541.14;"2022-09-09"
485;"Radha Bandi";"Clerk";2566;55967.97;"2021-07-08"
486;"Balhaar Pathak";"Officer";28798;90508.57;"2025-01-06"
487;"Jasmit Sagar";"Clerk";23849;71606.5;"2020-05-20"
488;"Tanmayi Hans";"Cashier";25390;76096.17;"2020-03-10"
489;"Osha Mukherjee";"Cashier";44493;99735.73;"2025-07-12"
490;"Rehaan Korpal";"Cashier";4320;66211.34;"2024-01-25"
491;"Yashoda Pradhan";"Officer";18622;56499.47;"2019-11-24"
492;"Jeet Batra";"Clerk";21848;35187.75;"2023-06-28"
493;"Warda Sami";"Clerk";22926;63778.97;"2024-12-04"
494;"Vincent Dewan";"Officer";8451;99380.15;"2018-12-30"
495;"Ganga Nayak";"Manager";20289;94865.26;"2020-10-03"
496;"Janya Baria";"Cashier";8376;108764.55;"2020-02-23"
497;"Gaurangi Randhawa";"Manager";42338;108807.01;"2021-09-26"
498;"Onkar Dixit";"Cashier";1195;70324.71;"2018-11-14"
499;"Ucchal Vora";"Clerk";14038;67716.54;"2019-03-24"
500;"Kavya Koshy";"Officer";12584;53317.88;"2023-12-10"
501;"Upasna Karnik";"Clerk";10155;34645.64;"2018-11-04"
502;"Dayamai Oommen";"Manager";33272;121359.34;"2025-03-03"
503;"Umang Iyer";"Manager";43381;67095.55;"2022-04-17"
504;"Jai Sarma";"Clerk";39142;72089.98;"2025-04-15"
505;"Anjali Hora";"Clerk";11852;128918.13;"2020-02-17"
506;"Aashi Minhas";"Clerk";47264;79709.18;"2024-07-28"
507;"Nisha Chadha";"Officer";23875;109545.37;"2018-04-16"
508;"Quincy Sachdev";"Clerk";29112;101324.43;"2022-01-28"
509;"Caleb Yogi";"Officer";15336;91751.39;"2024-02-09"
510;"Vrishti Wali";"Cashier";30738;137996.79;"2025-05-07"
511;"Vasatika Kar";"Clerk";24107;109788.35;"2025-08-21"
512;"Vinaya Kapadia";"Officer";30257;121179.82;"2024-08-23"
513;"Amara Dhingra";"Officer";32959;90932.47;"2018-11-15"
514;"Shivansh Sachdeva";"Clerk";13088;125157.4;"2025-06-11"
515;"Oni Som";"Clerk";16385;31522.48;"2024-02-24"
516;"Fitan Nagar";"Officer";24328;94317.59;"2023-12-16"
517;"Zaitra Parikh";"Manager";46623;130736.53;"2024-06-09"
518;"Kashvi Thakur";"Manager";18682;35484.39;"2025-06-07"
519;"Charvi Prakash";"Clerk";17878;81164.9;"2021-10-07"
520;"Kabir Chawla";"Clerk";28671;36464.2;"2023-05-09"
521;"Samesh Sem";"Clerk";29566;135578.72;"2025-04-21"
522;"Nilima Gokhale";"Manager";27191;31657.11;"2019-01-23"
523;"Nikita Deo";"Cashier";15452;73270.76;"2025-09-08"
524;"Naveen Ravi";"Manager";24571;53067.34;"2018-11-27"
525;"Samar Bal";"Cashier";6494;129897.04;"2025-09-29"
526;"Oscar Gopal";"Cashier";9572;42199.95;"2025-02-17"
527;"Advik Nayak";"Cashier";30963;112009.0;"2023-10-20"
528;"Harita Nagarajan";"Clerk";49732;113192.02;"2024-12-30"
529;"Manya Babu";"Officer";40328;25656.4;"2021-08-31"
530;"Jagat Som";"Manager";1246;56990.49;"2023-02-04"
531;"Neha Atwal";"Clerk";35967;142528.24;"2021-02-04"
532;"Wyatt Soni";"Officer";7287;122021.58;"2019-01-06"
533;"Manthan Mitter";"Clerk";19737;40231.04;"2018-05-22"
534;"Bimala Kaur";"Clerk";27514;104868.97;"2021-03-07"
535;"Mason Rege";"Officer";4117;38857.24;"2024-08-17"
536;"Ekalinga Dar";"Officer";39108;92006.72;"2017-12-18"
537;"Rudra Brar";"Clerk";47091;42947.11;"2025-01-04"
538;"Noah Thaman";"Officer";103;101851.2;"2022-12-24"
539;"Vedhika Mutti";"Clerk";37400;77070.95;"2019-03-31"
540;"Liam Boase";"Manager";34308;146831.81;"2024-01-28"
541;"Hemang Desai";"Manager";34476;93010.24;"2024-06-15"
542;"Vidhi Sane";"Manager";25589;134166.43;"2023-09-27"
543;"Qushi Tak";"Manager";41660;73360.17;"2018-08-15"
544;"Ansh Ramanathan";"Cashier";16624;118414.57;"2023-10-03"
545;"Aishani Krishnamurthy";"Cashier";4428;68100.31;"2024-07-17"
546;"Faqid Yogi";"Manager";38136;116898.37;"2023-01-10"
547;"Brijesh Sekhon";"Cashier";8744;30541.96;"2024-12-08"
548;"Ekansh Mitra";"Cashier";42127;46886.14;"2024-05-10"
549;"Daksh Bumb";"Officer";45574;84816.4;"2024-02-28"
550;"Adweta Dhawan";"Clerk";8838;32887.57;"2024-05-03"
551;"Dev Krishna";"Officer";2424;61680.32;"2022-11-27"
552;"Chaitaly Lala";"Manager";13073;135723.8;"2020-03-28"
553;"Nihal Prashad";"Cashier";20322;89422.95;"2018-06-03"
554;"Bimala Prakash";"Officer";16602;29577.6;"2018-01-14"
555;"Shaurya Bir";"Clerk";18751;69621.77;"2018-09-17"
556;"Indira Ravel";"Manager";42975;66490.59;"2024-11-23"
557;"Harini Warrior";"Manager";24119;79618.92;"2024-06-20"
558;"Nitara Jha";"Officer";48714;79967.08;"2023-02-01"
559;"Robert Yohannan";"Officer";22220;146715.45;"2018-10-05"
560;"Yashoda Panchal";"Officer";45356;87190.42;"2025-10-04"
561;"Gaurang Bhargava";"Cashier";5415;115885.17;"2018-12-14"
562;"Anita Shere";"Manager";28221;100306.66;"2021-03-10"
563;"Atharv Chakraborty";"Clerk";35749;61720.8;"2019-04-30"
564;"Vasudha Sengupta";"Manager";5248;65989.99;"2018-07-19"
565;"Hiral Kulkarni";"Cashier";20087;80739.47;"2019-04-06"
566;"Praneel Rajan";"Officer";10922;111220.6;"2024-07-10"
567;"Arunima Seshadri";"Cashier";29304;30294.4;"2019-09-29"
568;"Zayyan Khosla";"Cashier";40295;149768.82;"2020-12-30"
569;"Eesha Badal";"Cashier";41909;147503.41;"2025-10-26"
570;"Jagat Mall";"Manager";4918;108897.99;"2023-02-15"
571;"Upasna Tak";"Officer";23810;89135.75;"2023-03-08"
572;"Timothy Bava";"Clerk";2041;42847.43;"2024-04-12"
573;"Nikita Narayanan";"Officer";2281;40778.75;"2022-10-15"
574;"Krisha Saini";"Clerk";42282;70791.06;"2019-08-22"
575;"Nikita Zacharia";"Officer";37175;29048.17;"2019-09-09"
576;"George Saran";"Clerk";44504;81240.32;"2025-04-12"
577;"Ryan Wali";"Cashier";24381;80492.41;"2018-01-27"
578;"Yug Dada";"Manager";37613;42211.89;"2019-11-24"
579;"Sai Talwar";"Cashier";26086;64298.18;"2017-12-31"
580;"Ekapad Radhakrishnan";"Cashier";16359;145065.01;"2020-02-25"
581;"Jagat Verma";"Manager";48214;48256.01;"2025-01-30"
582;"Aarush Parikh";"Officer";36810;39720.12;"2020-06-22"
583;"Anusha Prabhakar";"Cashier";46140;80784.14;"2022-10-07"
584;"Darsh Raj";"Cashier";45481;139559.86;"2018-02-02"
585;"Kashvi Jain";"Officer";13119;40329.68;"2024-08-04"
586;"Kiaan Purohit";"Manager";29626;46582.05;"2024-10-25"
587;"Anthony Bhasin";"Officer";5754;126314.15;"2018-03-19"
588;"Pushti Hans";"Cashier";43768;68428.16;"2024-04-16"
589;"Sneha Rajan";"Manager";36045;92771.42;"2024-11-19"
590;"Upasna Sheth";"Cashier";10323;113976.14;"2019-11-13"
591;"Nihal Dar";"Clerk";23691;88594.47;"2021-02-27"
592;"Amol Srinivas";"Manager";13172;124008.21;"2025-05-09"
593;"Ekantika Choudhry";"Clerk";32377;28285.5;"2019-07-18"
594;"Nandini Natarajan";"Cashier";30632;125457.72;"2025-01-21"
595;"Ishaan Narasimhan";"Clerk";40105;135530.81;"2018-02-02"
596;"Triveni Tara";"Manager";20270;74770.0;"2024-03-03"
597;"Ryan Bera";"Officer";34452;76349.39;"2025-11-10"
598;"Isaiah Bhardwaj";"Officer";37677;34218.84;"2020-10-16"
599;"Devansh Garg";"Cashier";42097;34270.63;"2021-09-22"
600;"Manbir Datta";"Officer";44572;89670.0;"2022-04-10"
601;"Mitali Choudhry";"Clerk";36131;104974.24;"2023-08-04"
602;"Azaan Mital";"Clerk";8457;79077.29;"2021-09-21"
603;"Elijah Sachar";"Manager";8138;89762.77;"2023-10-23"
604;"Krishna Madan";"Cashier";10791;45245.87;"2019-02-13"
605;"Gautami Dara";"Clerk";22677;143435.39;"2023-01-01"
606;"Bina Chaudhry";"Cashier";5169;56325.66;"2019-02-21"
607;"Nitara Wadhwa";"Cashier";8204;103127.8;"2021-01-27"
608;"Mekhala Thaman";"Manager";32937;105123.43;"2021-03-01"
609;"Yagnesh Borde";"Clerk";11220;107341.61;"2019-06-14"
610;"Amara Kannan";"Cashier";36938;30149.29;"2018-04-25"
611;"Vincent Agate";"Manager";5324;30682.73;"2025-06-21"
612;"Krisha Rau";"Cashier";42673;51351.05;"2022-11-13"
613;"Unni Bhatti";"Officer";40509;104873.9;"2024-03-25"
614;"Theodore Bir";"Officer";41102;93197.19;"2021-12-16"
615;"Nathan Modi";"Cashier";31651;55609.74;"2023-03-11"
616;"Divya Banik";"Officer";19493;81693.02;"2021-10-25"
617;"Manan Sidhu";"Manager";10360;79950.69;"2018-11-08"
618;"Dakshesh Sundaram";"Officer";30438;50502.88;"2019-03-14"
619;"Aradhana Nath";"Clerk";20486;132685.63;"2019-12-27"
620;"Kashish Balay";"Cashier";48117;148502.92;"2025-11-23"
621;"Max Chakraborty";"Cashier";26131;41345.77;"2024-11-29"
622;"Neelima Devi";"Cashier";33750;95206.4;"2018-07-07"
623;"Om Barman";"Cashier";15843;83309.07;"2018-02-02"
624;"Logan Ganguly";"Cashier";29465;55989.86;"2024-05-30"
625;"Chanakya Savant";"Manager";3317;61276.5;"2021-03-02"
626;"Radha Karpe";"Officer";40330;77266.84;"2023-07-05"
627;"Warhi Tailor";"Clerk";21459;141718.94;"2020-03-26"
628;"Karan Mahajan";"Cashier";12441;120390.17;"2019-10-27"
629;"Sarthak Gola";"Officer";33734;83351.89;"2022-10-08"
630;"Lohit Sami";"Cashier";32596;27897.04;"2021-01-20"
631;"Unnati Malhotra";"Officer";33125;82153.83;"2020-10-24"
632;"Udarsh Dave";"Clerk";14100;97918.01;"2017-12-12"
633;"Edhitha Narayan";"Manager";3313;60169.54;"2019-02-26"
634;"Vihaan Walia";"Officer";18727;92086.34;"2023-12-06"
635;"Ijaya Lal";"Manager";28242;41741.87;"2023-04-27"
636;"Abeer Narang";"Cashier";47678;70722.2;"2020-08-19"
637;"Ishwar Gour";"Officer";23983;30655.3;"2025-01-09"
638;"Ridhi Korpal";"Manager";37374;95227.11;"2025-11-08"
639;"Osha Khurana";"Cashier";36257;61075.21;"2019-07-13"
640;"Balveer Aggarwal";"Officer";33047;81294.3;"2018-07-07"
641;"Tarak Narula";"Cashier";40845;110049.83;"2019-11-26"
642;"Irya Kar";"Manager";8433;146885.35;"2019-08-15"
643;"Sathvik Boase";"Officer";24458;124362.15;"2024-08-30"
644;"Sarthak Mody";"Cashier";36559;142368.57;"2024-08-23"
645;"Ethan Kale";"Clerk";13046;100307.87;"2024-01-09"
646;"Zarna Halder";"Officer";32774;30031.86;"2020-08-14"
647;"Darpan Bajaj";"Manager";8981;114198.98;"2025-03-07"
648;"Alexander Balakrishnan";"Officer";34035;82123.57;"2024-08-28"
649;"Alka Wali";"Clerk";21494;141421.09;"2022-03-11"
650;"Parth Natarajan";"Cashier";10650;74119.32;"2022-11-13"
651;"Qarin Ramaswamy";"Cashier";38911;67046.68;"2025-11-11"
652;"Janaki Narayanan";"Officer";46448;95365.53;"2022-05-25"
653;"Lila Kalita";"Officer";1091;71044.73;"2018-10-06"
654;"Vedika Goyal";"Manager";27299;97962.77;"2023-01-14"
655;"Ekansh Banerjee";"Manager";39120;84323.78;"2023-08-23"
656;"Jyoti Mahajan";"Clerk";47278;31419.4;"2022-12-23"
657;"Fitan Kohli";"Officer";11175;90529.04;"2019-01-15"
658;"Darpan Sawhney";"Officer";9685;127707.66;"2022-12-05"
659;"David Nagi";"Clerk";2070;96571.28;"2019-05-18"
660;"Baghyawati Apte";"Manager";12504;27367.17;"2022-07-29"
661;"Udant Shanker";"Cashier";27446;43928.91;"2022-04-25"
662;"Gopal Agarwal";"Clerk";26895;87727.44;"2025-05-06"
663;"Avi Goel";"Officer";48224;115925.26;"2019-09-21"
664;"Manthan Bansal";"Clerk";33993;50917.71;"2020-05-24"
665;"Anusha Kata";"Cashier";43400;84796.37;"2020-08-11"
666;"Tara Barad";"Officer";20563;144585.69;"2025-11-13"
667;"Rudra Iyengar";"Officer";34940;67790.88;"2025-03-08"
668;"Ati Kapur";"Cashier";44294;121498.72;"2024-10-17"
669;"Gaurangi Goda";"Cashier";39982;85522.51;"2024-02-01"
670;"Aadhya Bassi";"Clerk";18285;94760.83;"2018-11-04"
671;"Oliver Mahal";"Clerk";19505;121396.78;"2021-09-24"
672;"George Srinivasan";"Clerk";45236;113123.53;"2020-11-21"
673;"Ikshita Zachariah";"Cashier";31445;68600.4;"2025-08-06"
674;"Jeremiah Morar";"Cashier";18861;40234.26;"2024-11-01"
675;"Jeevika Bhandari";"Officer";25857;127297.18;"2023-07-10"
676;"Anmol Dhar";"Clerk";19036;30258.31;"2023-02-13"
677;"Agastya Sastry";"Manager";22700;140501.2;"2022-06-09"
678;"Harshil Borde";"Cashier";48978;84884.91;"2023-10-13"
679;"Zashil Majumdar";"Clerk";35297;58891.59;"2020-09-29"
680;"Aditya Patil";"Cashier";8997;38653.32;"2023-05-14"
681;"Damini Khare";"Clerk";15890;31345.68;"2021-09-25"
682;"Ekavir Bhardwaj";"Clerk";41809;54104.57;"2023-12-01"
683;"Qushi Kapoor";"Manager";27087;66286.7;"2022-01-08"
684;"Gautam Merchant";"Officer";6590;110149.0;"2017-12-12"
685;"Shaurya Issac";"Clerk";340;145564.85;"2018-01-11"
686;"Krisha Ben";"Clerk";26668;106611.6;"2022-12-24"
687;"Maanav Kade";"Officer";31291;106317.34;"2018-06-08"
688;"Dipta Parekh";"Cashier";21049;60676.92;"2024-10-31"
689;"Fariq Chauhan";"Manager";5863;106537.34;"2019-11-12"
690;"Anthony Kohli";"Clerk";35072;117335.82;"2025-02-03"
691;"Chandani Mani";"Manager";11474;77235.62;"2023-10-17"
692;"Vasudha Batra";"Clerk";2382;149646.48;"2022-09-30"
693;"Deepa Bhattacharyya";"Officer";32466;48288.95;"2020-06-19"
694;"Ekaja Vaidya";"Cashier";2456;26158.4;"2021-01-24"
695;"Dhruv Kala";"Manager";21958;60570.21;"2023-09-01"
696;"Gabriel Bansal";"Officer";8795;131382.47;"2025-07-21"
697;"Yochana Mitra";"Officer";17881;49101.42;"2018-09-24"
698;"Patrick Tella";"Manager";21672;45311.78;"2024-09-10"
699;"Gagan Nair";"Officer";42487;57158.11;"2022-11-23"
700;"Samesh De";"Clerk";924;117077.24;"2018-06-02"
701;"Libni Pandey";"Cashier";37211;109300.14;"2019-03-24"
702;"Arunima Gera";"Clerk";11502;101369.31;"2024-11-09"
703;"Ekalinga Mall";"Officer";28030;89410.08;"2019-03-14"
704;"Varsha Warrior";"Manager";26270;108656.98;"2020-10-15"
705;"Kashish Dutt";"Clerk";9216;84681.76;"2020-08-24"
706;"Advaith Kale";"Clerk";448;57598.16;"2022-03-06"
707;"Varsha Palla";"Clerk";29278;119219.58;"2022-09-11"
708;"Bishakha Kumer";"Cashier";19789;97807.59;"2020-07-31"
709;"Vyanjana Dugar";"Manager";17142;106710.42;"2025-01-29"
710;"Rishi Joshi";"Clerk";4072;108473.26;"2024-03-13"
711;"Quincy Joshi";"Officer";20107;44964.6;"2023-03-05"
712;"Tanish Bala";"Cashier";45239;39676.97;"2022-12-23"
713;"Hredhaan Balay";"Cashier";24088;101828.18;"2019-01-28"
714;"Hritik Devi";"Clerk";8754;84772.74;"2024-11-17"
715;"Omkaar Krishnamurthy";"Officer";49004;148604.75;"2020-10-24"
716;"Azad Kara";"Cashier";27253;112742.59;"2021-08-27"
717;"Wridesh Nagar";"Officer";49634;92189.71;"2018-06-04"
718;"Gayathri Upadhyay";"Clerk";49930;55933.18;"2018-06-30"
719;"Avni Varghese";"Manager";34440;80843.5;"2023-09-20"
720;"Yuvraj Seth";"Cashier";5119;139655.59;"2018-09-19"
721;"Bina Sahota";"Manager";4048;128596.76;"2019-10-01"
722;"Gaurangi Kanda";"Clerk";37533;92082.52;"2024-09-27"
723;"Ridhi Sathe";"Clerk";21504;131810.75;"2024-06-06"
724;"Vasana Bumb";"Officer";7618;110036.9;"2020-10-22"
725;"Amrita Kapoor";"Officer";5960;137361.17;"2019-02-14"
726;"Krisha Dubey";"Officer";3647;81679.04;"2021-01-04"
727;"Upma Thakur";"Officer";29937;95488.9;"2023-06-10"
728;"Dalbir Nagi";"Officer";44091;125864.42;"2025-03-27"
729;"Reyansh Thakkar";"Manager";25949;56807.15;"2025-07-25"
730;"Nikita Nagy";"Manager";48878;52237.66;"2023-05-03"
731;"Jai Bhardwaj";"Manager";2969;77962.17;"2022-12-16"
732;"Nidra Hayre";"Manager";35466;149265.46;"2018-03-24"
733;"Falan Khanna";"Manager";30938;28966.86;"2021-09-01"
734;"Abdul Loyal";"Officer";11796;121121.51;"2020-03-08"
735;"Sai Vaidya";"Officer";24541;149107.07;"2018-04-10"
736;"Chasmum Upadhyay";"Officer";29396;133702.54;"2018-09-16"
737;"Fitan Rastogi";"Officer";24619;35031.25;"2021-01-15"
738;"Anjali Gandhi";"Clerk";42831;132535.82;"2019-11-08"
739;"Joshua Gera";"Manager";11697;149105.85;"2023-06-08"
740;"Parth Ganguly";"Officer";34659;40918.39;"2022-01-13"
741;"Jatin Nadig";"Clerk";228;119522.43;"2018-12-07"
742;"Aarnav Dar";"Cashier";30344;109187.48;"2023-04-14"
743;"Onkar Nanda";"Officer";34861;72409.56;"2018-11-20"
744;"Tristan Narula";"Clerk";16221;82578.16;"2024-11-29"
745;"Banjeet Thakkar";"Clerk";18065;48560.06;"2024-03-03"
746;"Jhalak Das";"Manager";2112;126184.77;"2020-04-13"
747;"Gaurang Puri";"Officer";40300;120756.68;"2021-11-25"
748;"Benjamin Chander";"Manager";15773;50760.2;"2022-04-10"
749;"Logan Sarma";"Manager";38925;29197.03;"2024-07-18"
750;"Faraj D’Alia";"Manager";16039;117567.63;"2020-10-14"
751;"Chakrika Dhingra";"Officer";28768;54292.41;"2022-05-24"
752;"Lila Kohli";"Clerk";49440;132966.28;"2023-12-28"
753;"Nidhi Anand";"Manager";9184;87986.98;"2019-03-08"
754;"Qadim Sarma";"Cashier";15347;126973.28;"2020-04-13"
755;"Anya Chaudhry";"Cashier";37846;99739.71;"2023-04-07"
756;"Charles Ram";"Cashier";15526;62720.55;"2024-09-17"
757;"Tanmayi Dora";"Clerk";43268;90156.38;"2022-03-01"
758;"Anjali Oommen";"Officer";19694;59394.24;"2018-06-21"
759;"Dakshesh Walia";"Clerk";41026;109843.77;"2023-03-12"
760;"Fariq Chada";"Officer";3073;146536.28;"2024-04-11"
761;"Harini Dutta";"Officer";34372;64841.81;"2021-09-10"
762;"Anmol Brahmbhatt";"Officer";26756;43652.2;"2025-04-12"
763;"Yashawini Toor";"Officer";12051;119302.01;"2024-08-08"
764;"Kabir Trivedi";"Officer";15793;131167.62;"2019-04-14"
765;"Anusha Swamy";"Cashier";46372;43043.97;"2020-05-17"
766;"Watika Minhas";"Officer";3777;95298.24;"2021-06-25"
767;"Meghana Madan";"Officer";36523;91248.98;"2018-04-09"
768;"Krishna Agrawal";"Officer";15916;56874.46;"2018-08-28"
769;"Zaitra Bhandari";"Cashier";42383;34883.8;"2018-10-25"
770;"Manan Johal";"Officer";24319;36558.0;"2021-08-04"
771;"Amaira Varughese";"Clerk";3378;58557.7;"2018-12-14"
772;"Urvi Bail";"Manager";4770;48520.41;"2019-08-08"
773;"Mason Sood";"Clerk";31418;51111.14;"2020-03-06"
774;"Harsh Mital";"Cashier";19870;144627.47;"2022-10-23"
775;"Sachi Chander";"Manager";13882;142144.97;"2020-03-13"
776;"Keya Dyal";"Manager";48948;149946.5;"2022-06-12"
777;"Quincy Mani";"Officer";15899;111953.29;"2024-10-03"
