"card_id";"customer_id";"card_type";"card_number";"expiry_date";"cvv"
472;39322;"Debit";"375689132247351";"2027-12-15";"363"
473;15893;"Debit";"30283941416410";"2030-05-19";"692"
474;31083;"Debit";"30260658864784";"2030-05-06";"856"
475;2042;"Credit";"6576998084011093";"2027-05-03";"672"
476;44198;"Debit";"4659651251390674398";"2028-10-21";"394"
477;13525;"Debit";"4615678025954001755";"2030-08-18";"299"
478;26168;"Debit";"378416435589264";"2028-08-02";"330"
479;41518;"Debit";"30088232336692";"2028-11-01";"281"
480;39920;"Debit";"38705732258025";"2026-12-21";"259"
481;7368;"Debit";"4702500763260942";"2025-12-21";"325"
482;1635;"Debit";"6011430097245149";"2029-05-13";"215"
483;45324;"Credit";"30560799457434";"2026-03-19";"737"
484;25829;"Debit";"3501749463654954";"2030-09-17";"759"
485;45392;"Debit";"5188608297781869";"2029-10-06";"837"
486;18249;"Debit";"4301301958044706706";"2029-05-03";"785"
487;9841;"Debit";"30378207557616";"2026-12-28";"857"
488;48593;"Credit";"6548920588417969";"2030-09-20";"165"
489;35039;"Debit";"374475202583771";"2026-07-01";"853"
490;12272;"Debit";"4352100515613598";"2030-12-02";"164"
491;43774;"Debit";"5280022785911094";"2027-12-09";"340"
492;24688;"Credit";"348189536723309";"2030-09-10";"319"
493;15700;"Credit";"3526904343157956";"2026-09-02";"698"
494;8422;"Debit";"4372289394034445690";"2030-05-11";"548"
495;27696;"Debit";"180022040196475";"2026-04-30";"889"
496;14228;"Debit";"36733150359515";"2029-10-09";"926"
497;45889;"Credit";"6543533654653238";"2028-11-07";"447"
498;7470;"Debit";"4232537491827419";"2026-01-01";"637"
499;17715;"Credit";"6540679845461859";"2028-10-11";"161"
500;46930;"Credit";"38852147725790";"2026-10-28";"973"
501;10880;"Credit";"4564643297615277";"2030-05-04";"957"
502;27646;"Debit";"4637654708883280531";"2026-03-10";"494"
503;44755;"Debit";"3565435853894201";"2030-06-26";"885"
504;30792;"Debit";"4969302921843380";"2030-01-10";"196"
505;37736;"Debit";"370485174336458";"2027-05-04";"600"
506;42323;"Credit";"3512555917548677";"2027-04-28";"925"
507;23194;"Debit";"6011301899065425";"2029-02-20";"943"
508;29491;"Credit";"2711183831944541";"2027-01-28";"863"
509;6184;"Debit";"180045681191877";"2026-04-19";"852"
510;14916;"Credit";"3558520305500354";"2028-07-07";"898"
511;35136;"Debit";"38497868023072";"2027-07-19";"848"
512;49830;"Debit";"6011892896589805";"2030-05-05";"647"
513;22674;"Debit";"4949393240291752";"2027-06-18";"152"
514;26535;"Credit";"343035048506598";"2026-05-22";"795"
515;35294;"Credit";"38869467950998";"2030-08-27";"720"
516;3761;"Debit";"6011065962756422";"2029-11-06";"408"
517;35514;"Debit";"3520059381571299";"2027-02-03";"207"
518;19630;"Debit";"213154878418068";"2030-07-03";"400"
519;28131;"Credit";"213100668316681";"2028-03-01";"936"
520;37424;"Debit";"4481475368298901";"2027-02-26";"992"
521;24688;"Credit";"6011624493071519";"2026-05-20";"775"
522;12858;"Debit";"4387072536252285";"2028-12-19";"406"
523;17447;"Debit";"2640946443681008";"2029-07-10";"188"
524;13739;"Debit";"30091136549378";"2027-11-15";"292"
525;5555;"Debit";"30154538445353";"2030-06-05";"965"
526;33410;"Debit";"4304058651840616";"2030-07-30";"952"
527;16719;"Credit";"4857971777359402721";"2029-08-31";"158"
528;39174;"Debit";"4104392036097";"2030-08-29";"448"
529;17207;"Credit";"3547844190503701";"2026-07-22";"951"
530;9543;"Credit";"4358867826139091";"2027-03-11";"584"
531;42506;"Credit";"4025949766320342317";"2030-01-06";"171"
532;39623;"Debit";"676163001966";"2026-10-16";"235"
533;43647;"Debit";"348988474538185";"2026-08-17";"662"
534;39793;"Credit";"3530434549540718";"2028-08-06";"765"
535;19689;"Debit";"6011692733134330";"2028-01-18";"148"
536;28456;"Debit";"180089900365060";"2029-06-23";"140"
537;25075;"Debit";"180035568696296";"2028-10-02";"412"
538;23290;"Debit";"3525378859733339";"2026-05-23";"448"
539;31626;"Credit";"2395732643200279";"2027-07-25";"430"
540;24708;"Debit";"4926530821698224888";"2028-04-30";"564"
541;25035;"Credit";"379285945134096";"2030-09-23";"467"
542;38498;"Debit";"4343307596148";"2027-09-13";"974"
543;7627;"Credit";"343511610593933";"2029-04-14";"863"
544;22486;"Credit";"340618378836173";"2030-11-12";"741"
545;26240;"Credit";"4110263044452251";"2026-10-08";"172"
546;47107;"Credit";"3523991277580017";"2027-11-27";"924"
547;40156;"Credit";"4076147892638529990";"2027-05-03";"360"
548;32833;"Credit";"4162064645272";"2030-08-07";"875"
549;163;"Debit";"4674144168200709327";"2029-02-15";"730"
550;14036;"Credit";"4720789304986";"2030-12-05";"263"
551;26799;"Credit";"4145430434698061";"2028-11-07";"659"
552;10961;"Credit";"6570793426959687";"2030-08-09";"502"
553;33970;"Debit";"639040473667";"2028-07-19";"980"
554;27684;"Debit";"30098906722234";"2030-09-02";"835"
555;23725;"Debit";"3561847910893949";"2026-04-27";"606"
556;42351;"Credit";"4055707353230986";"2027-12-04";"291"
557;11519;"Credit";"3558361572299051";"2027-07-19";"839"
558;4996;"Credit";"4832605071661476";"2028-09-21";"623"
559;48906;"Debit";"676204758400";"2027-12-12";"874"
560;46325;"Debit";"371455698171938";"2028-05-21";"817"
561;25868;"Credit";"180092494909723";"2027-12-17";"557"
562;38218;"Credit";"4896376838225806";"2030-01-17";"766"
563;36457;"Credit";"38785977896952";"2027-08-13";"753"
564;36861;"Debit";"348909532246843";"2030-02-05";"298"
565;19298;"Credit";"3590476696602483";"2030-05-04";"872"
566;15444;"Debit";"4437827624496615624";"2028-07-01";"943"
567;25784;"Debit";"180014172814140";"2026-08-16";"600"
568;45131;"Credit";"2252488530603404";"2028-08-19";"753"
569;34772;"Debit";"581861841228";"2026-09-03";"771"
570;12978;"Debit";"4543985181804";"2027-08-17";"521"
571;28778;"Credit";"4931612627044";"2030-06-11";"129"
572;7897;"Debit";"4501444046005556907";"2029-03-06";"210"
573;36047;"Debit";"4707072447627529";"2030-08-29";"970"
574;30779;"Credit";"3515876284594491";"2026-03-03";"858"
575;11908;"Credit";"30266665677523";"2028-11-23";"228"
576;15044;"Debit";"3523882841946851";"2027-08-29";"203"
577;43882;"Credit";"4248454158416753";"2029-06-01";"905"
578;20824;"Debit";"6591192682584427";"2029-01-11";"330"
579;96;"Debit";"6565488324448027";"2030-11-26";"812"
580;36628;"Credit";"6011083875468985";"2026-04-30";"626"
581;2515;"Debit";"4897306069340244434";"2028-07-21";"668"
582;20902;"Credit";"3506904352875120";"2027-02-16";"787"
583;25681;"Credit";"3595815206459881";"2027-06-17";"230"
584;22656;"Credit";"502004768359";"2027-06-12";"105"
585;22890;"Debit";"180047577342994";"2028-02-15";"909"
586;34298;"Credit";"2309617379630325";"2026-02-17";"232"
587;8036;"Debit";"501881175738";"2028-05-02";"906"
588;14431;"Debit";"4797594741844733";"2026-01-16";"856"
589;18054;"Debit";"180064662105087";"2027-02-23";"592"
590;36440;"Credit";"2265985557912894";"2029-05-02";"428"
591;39174;"Debit";"4156214816581143747";"2026-12-24";"756"
592;22151;"Credit";"4379403155887760659";"2026-06-20";"962"
593;15996;"Debit";"4663588373077";"2027-04-02";"636"
594;40992;"Credit";"2650861548233208";"2027-04-21";"393"
595;29711;"Debit";"30101034537225";"2028-03-05";"155"
596;31574;"Debit";"3539834265675823";"2027-05-20";"876"
597;43995;"Credit";"4912924448315141149";"2027-03-27";"466"
598;36132;"Debit";"213176168898196";"2028-07-05";"612"
599;1385;"Credit";"676118733697";"2029-07-08";"656"
600;28524;"Credit";"3589347238631129";"2028-09-02";"839"
601;28865;"Debit";"6011791004626386";"2030-12-06";"329"
602;14858;"Debit";"2273491142662508";"2027-09-04";"983"
603;22246;"Credit";"4952331681765";"2029-05-16";"978"
604;17339;"Credit";"340282338575940";"2026-03-22";"921"
605;13948;"Debit";"4825062529715631882";"2030-04-03";"737"
606;38293;"Debit";"30346376213642";"2026-06-16";"530"
607;823;"Debit";"349663870186108";"2028-06-28";"116"
608;39704;"Credit";"572575242027";"2028-10-02";"112"
609;22746;"Credit";"503898606804";"2027-07-25";"391"
610;37944;"Debit";"4903654892743158";"2030-06-06";"298"
611;43824;"Debit";"560373777187";"2028-06-20";"573"
612;39835;"Credit";"676125597952";"2028-08-13";"244"
613;35800;"Credit";"3565980793022629";"2027-09-06";"596"
614;9536;"Debit";"4702994136405682";"2028-10-15";"251"
615;31252;"Debit";"180081452797519";"2027-04-23";"338"
616;22097;"Credit";"3593298721876792";"2029-09-17";"666"
617;20655;"Debit";"4567040929824";"2029-12-31";"883"
618;35874;"Debit";"30072544734729";"2028-08-16";"505"
619;258;"Debit";"349183983258389";"2026-07-12";"809"
620;39577;"Debit";"6011609787318106";"2028-09-18";"593"
621;3105;"Credit";"4112024273053";"2027-09-25";"495"
622;42857;"Debit";"6011745272092192";"2026-03-30";"158"
623;42228;"Credit";"4684044205633004";"2028-04-07";"528"
624;40030;"Credit";"2267002548703032";"2027-07-03";"189"
625;24682;"Debit";"4827771627167237550";"2026-01-21";"380"
626;5770;"Debit";"375487750456580";"2030-05-09";"139"
627;1778;"Debit";"3597924275172538";"2027-04-05";"999"
628;24008;"Credit";"675969515005";"2030-09-22";"786"
629;15203;"Debit";"4559836934831623";"2029-11-17";"584"
630;32285;"Credit";"4005604819051511374";"2026-10-14";"833"
631;11743;"Credit";"3544838171703937";"2030-08-03";"660"
632;31802;"Debit";"4551893610248653";"2027-12-21";"409"
633;5645;"Credit";"4940429297848893";"2027-07-18";"182"
634;48531;"Credit";"4099110051688712";"2028-07-09";"772"
635;35505;"Credit";"4763139146021519";"2027-07-01";"603"
636;32391;"Credit";"6011457021334442";"2027-02-11";"548"
637;18364;"Credit";"576664915823";"2026-03-21";"870"
638;21054;"Credit";"376289373776272";"2027-07-10";"139"
639;48743;"Debit";"30457528077536";"2029-02-12";"917"
640;26913;"Credit";"180030145810494";"2028-05-26";"508"
641;10286;"Credit";"4783827015846679";"2028-05-19";"463"
642;12730;"Debit";"213111349867240";"2026-02-15";"217"
643;25731;"Debit";"4492550233771642";"2030-08-09";"829"
644;4422;"Debit";"345366613231587";"2027-04-29";"762"
645;12778;"Debit";"4845713910928588";"2027-12-09";"520"
646;47352;"Credit";"345537216366802";"2030-07-06";"210"
647;19128;"Debit";"4882518122944224900";"2028-04-06";"729"
648;20533;"Debit";"6511970356734858";"2030-11-24";"284"
649;5954;"Credit";"676385990376";"2027-03-22";"401"
650;7216;"Debit";"6011747618474498";"2026-06-10";"214"
651;39900;"Credit";"4150737431419511";"2028-07-21";"849"
652;13285;"Debit";"180007639692000";"2030-08-27";"662"
653;3313;"Debit";"2616297840754745";"2027-09-24";"558"
654;27831;"Credit";"374328160191261";"2028-09-14";"956"
655;21612;"Credit";"180087998154057";"2029-03-17";"412"
656;40913;"Credit";"30566097230068";"2029-06-21";"369"
657;6573;"Credit";"374909331374843";"2028-12-04";"350"
658;6539;"Credit";"4404211739084579";"2028-08-05";"877"
659;16562;"Debit";"4046859570142445";"2028-01-31";"244"
660;13701;"Credit";"6011049886661306";"2026-09-13";"914"
661;41647;"Debit";"2720710802271824";"2030-04-16";"532"
662;30244;"Debit";"3560789306390208";"2027-09-26";"334"
663;31549;"Debit";"343085488307551";"2026-03-31";"260"
664;37707;"Credit";"180062445619770";"2026-02-26";"866"
665;20268;"Credit";"4757213359049160934";"2027-11-18";"434"
666;29414;"Debit";"370918593026789";"2030-11-11";"180"
667;11952;"Debit";"3527844725723000";"2026-03-19";"709"
668;4521;"Debit";"639037570111";"2030-01-11";"258"
669;36049;"Debit";"4541163974981734";"2029-01-26";"787"
670;44682;"Credit";"4813409309100040";"2028-12-19";"418"
671;8537;"Credit";"30495689215040";"2030-11-08";"542"
672;1157;"Debit";"4354792088844818157";"2030-01-12";"711"
673;10516;"Credit";"30536315580347";"2028-06-12";"275"
674;3636;"Credit";"3545018152382170";"2029-04-06";"151"
675;7462;"Debit";"374571349163723";"2028-05-13";"131"
676;34796;"Debit";"571992274076";"2028-08-14";"381"
677;8608;"Credit";"4963991505269";"2030-08-15";"789"
678;11162;"Debit";"371593671550429";"2027-01-28";"373"
679;1066;"Debit";"581857747074";"2026-03-26";"158"
680;23539;"Debit";"4246287941442";"2027-06-03";"940"
681;13942;"Debit";"213138164849615";"2027-12-05";"296"
682;49221;"Credit";"4870156207609";"2029-07-19";"383"
683;29884;"Credit";"2459579779969778";"2026-04-06";"116"
684;14962;"Credit";"6521012382824698";"2028-10-09";"798"
685;26780;"Credit";"30132273539333";"2030-10-12";"580"
686;27160;"Debit";"4023938221918465870";"2029-02-05";"205"
687;28038;"Credit";"30395956346512";"2030-06-07";"944"
688;26660;"Credit";"3571388453456362";"2029-08-10";"509"
689;33032;"Debit";"348560971622091";"2027-03-09";"244"
690;17986;"Debit";"3564073077362985";"2030-03-07";"747"
691;38043;"Debit";"585670613058";"2027-11-05";"440"
692;17400;"Credit";"346345696580358";"2030-07-15";"512"
693;25382;"Credit";"4427998370387407085";"2026-09-08";"289"
694;26444;"Credit";"675928130623";"2027-11-21";"789"
695;37683;"Debit";"3564698138881548";"2026-01-09";"850"
696;31048;"Debit";"213167150509552";"2027-11-23";"985"
697;26427;"Debit";"639019561526";"2030-07-25";"303"
698;19142;"Credit";"4317539084963518";"2030-01-11";"355"
699;38548;"Credit";"30173297963596";"2030-02-22";"721"
700;42554;"Debit";"30078439707050";"2026-04-18";"950"
701;30184;"Credit";"180047530124851";"2027-04-02";"241"
702;18495;"Credit";"4828618584767702";"2029-05-10";"171"
703;4212;"Credit";"4924493314698921";"2028-06-13";"444"
704;48362;"Debit";"3567560332587783";"2027-01-01";"363"
705;3947;"Credit";"639010463698";"2029-08-03";"307"
706;18777;"Debit";"501863978737";"2028-05-27";"368"
707;26333;"Credit";"4163240933632";"2029-04-13";"392"
708;30271;"Debit";"4836173344043937";"2029-11-22";"511"
709;35864;"Credit";"180021169178975";"2027-11-06";"261"
710;38860;"Debit";"502080447936";"2028-09-04";"977"
711;28130;"Credit";"2222355055373175";"2027-01-27";"161"
712;9275;"Debit";"213152978608125";"2030-02-01";"926"
713;36466;"Credit";"2245254094416520";"2030-04-06";"501"
714;46465;"Credit";"4300279038863";"2027-09-28";"895"
715;33579;"Debit";"4874247823116092";"2028-08-27";"210"
716;31200;"Credit";"30513975683067";"2030-12-05";"404"
717;43441;"Credit";"2244581592629415";"2026-07-08";"607"
718;14157;"Credit";"4582597337702974";"2025-12-21";"309"
719;35742;"Credit";"4952567290847092";"2027-03-08";"665"
720;29427;"Debit";"6011928393143173";"2030-11-01";"779"
721;33498;"Credit";"4716871442841699";"2026-05-27";"864"
722;163;"Credit";"675942315317";"2027-02-08";"430"
723;786;"Debit";"376030650285284";"2026-11-02";"517"
724;38661;"Credit";"375771385387660";"2027-02-20";"371"
725;27725;"Credit";"4009005675845";"2026-04-05";"923"
726;28315;"Credit";"30592294142682";"2029-12-02";"286"
727;35817;"Credit";"4917244389293";"2029-11-18";"325"
728;37593;"Debit";"4983856498258514";"2026-09-28";"281"
729;21903;"Credit";"2397655868247394";"2029-05-12";"741"
730;39814;"Credit";"6011487790280542";"2026-03-02";"950"
731;38161;"Credit";"4009948032005";"2027-04-15";"818"
732;46757;"Credit";"4702710422826088";"2030-08-16";"162"
733;29881;"Credit";"213192497155497";"2028-01-21";"769"
734;42457;"Credit";"4472917417999483436";"2029-02-06";"232"
735;4151;"Credit";"4359282565426141880";"2026-07-24";"615"
736;31283;"Credit";"3598668857632059";"2028-03-17";"556"
737;26888;"Debit";"30550352651952";"2030-02-08";"744"
738;28287;"Debit";"4359312928751708";"2028-03-26";"319"
739;25090;"Credit";"6514762404720360";"2027-03-08";"735"
740;37756;"Credit";"2250571816156080";"2027-11-12";"537"
741;40216;"Debit";"580252535423";"2030-05-08";"718"
742;9580;"Debit";"4635702621144533687";"2028-04-12";"455"
743;33124;"Credit";"6556243668845838";"2029-10-31";"957"
744;49774;"Credit";"4685984898403089916";"2027-05-25";"852"
745;23943;"Debit";"2331601341175058";"2027-01-27";"813"
746;40079;"Debit";"676199724227";"2026-08-19";"509"
747;23135;"Credit";"4525195275543936848";"2026-09-22";"853"
748;40748;"Debit";"4587791629203924460";"2027-02-09";"251"
749;41279;"Debit";"180029081355241";"2029-04-07";"890"
750;21927;"Debit";"2420710306342496";"2028-06-02";"385"
751;5248;"Debit";"213144010880234";"2030-04-06";"812"
752;4447;"Credit";"6502397463205203";"2030-06-05";"286"
753;20978;"Credit";"213155340936090";"2027-02-17";"745"
754;38316;"Credit";"180043450126216";"2028-05-13";"489"
755;10987;"Debit";"30307794240807";"2030-02-15";"443"
756;14521;"Credit";"347615397490506";"2030-02-20";"857"
757;43168;"Debit";"2286291627571843";"2027-04-14";"658"
758;14661;"Debit";"3560450292318444";"2027-01-21";"396"
759;29831;"Credit";"676333247309";"2030-05-14";"337"
760;24152;"Credit";"3565904735832366";"2030-10-30";"204"
761;17674;"Debit";"4123077645691801";"2030-09-24";"845"
762;4569;"Credit";"6011727393349743";"2027-03-19";"883"
763;44430;"Debit";"4641030196775";"2027-09-20";"528"
764;2927;"Debit";"30407880284857";"2030-02-17";"760"
765;5604;"Debit";"38756036626417";"2030-09-20";"301"
766;23001;"Credit";"4440771581913653408";"2026-08-19";"959"
767;9227;"Credit";"4478290111271";"2028-10-15";"539"
768;33325;"Credit";"2250994801648749";"2028-04-26";"431"
769;38716;"Credit";"30167628924996";"2027-01-21";"110"
770;9831;"Debit";"30257768103913";"2030-05-04";"109"
771;22756;"Debit";"576652462176";"2029-02-18";"926"
772;11063;"Credit";"6511954746492591";"2028-04-02";"363"
773;38409;"Debit";"30436269297891";"2029-11-01";"464"
774;18850;"Credit";"3540387237573250";"2027-03-09";"620"
775;11928;"Debit";"4675773670311339";"2029-01-15";"387"
776;15668;"Debit";"4032169499323";"2030-03-15";"282"
777;47560;"Credit";"4112489370936660";"2029-02-23";"676"
778;36275;"Debit";"6011251478978888";"2028-08-24";"613"
779;8108;"Credit";"3539171727077482";"2029-12-06";"899"
780;49996;"Debit";"2232271267712761";"2027-10-14";"825"
781;22290;"Debit";"180072433889673";"2029-04-06";"587"
782;8884;"Debit";"30027027919601";"2026-12-14";"991"
783;21710;"Debit";"213144076277804";"2028-03-23";"933"
784;33432;"Debit";"38974185506385";"2030-06-09";"149"
785;41295;"Credit";"38619934514186";"2030-03-31";"582"
786;1767;"Credit";"4381585456470857050";"2027-11-19";"271"
787;30090;"Debit";"213124594679962";"2026-04-19";"440"
788;6284;"Credit";"3528166639974738";"2026-02-03";"762"
789;27088;"Debit";"180059816423709";"2029-09-25";"154"
790;3066;"Credit";"4538122721345105315";"2027-01-04";"693"
791;48013;"Credit";"38549260247368";"2029-06-05";"409"
792;33042;"Credit";"4820937337115706";"2027-11-13";"981"
793;15608;"Debit";"30444425120759";"2029-05-07";"890"
794;29379;"Credit";"30465968097963";"2028-10-31";"919"
795;43285;"Credit";"371588414438114";"2029-05-29";"537"
796;38636;"Credit";"375069840132007";"2028-10-29";"194"
797;32677;"Debit";"3538309879937563";"2027-09-07";"905"
